O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,R-30,R-31,R-32,state_city,constituency_from_link
1,Anil Verma,Samajwadi Party,1730,2171,2632,2123,2406,3154,2793,3387,3035,2931,2661,2821,2605,2005,4405,2228,1963,1865,1761,2079,2759,2219,2874,2697,2762,2608,2868,2080,3400,2950,2593,2370,Uttar Pradesh-Hardoi,Hardoi
2,Ashish Singh Somvanshi,Indian National Congress,45,33,39,85,51,73,58,68,62,70,60,62,44,45,62,53,62,79,79,46,49,93,74,54,88,48,61,46,86,61,80,69,Uttar Pradesh-Hardoi,Hardoi
3,Nitin Agarwal,Bharatiya Janata Party,4266,3355,2966,4682,3260,3965,4238,4139,3892,4034,3633,3134,3349,3479,2283,5085,5320,5000,5157,4086,3060,3987,3484,4912,3638,3872,3993,3678,3833,3527,4183,4522,Uttar Pradesh-Hardoi,Hardoi
4,Shobhit Pathak,Bahujan Samaj Party,380,484,598,896,994,474,1262,1291,775,725,861,820,322,747,181,298,139,97,106,214,238,543,365,834,1282,784,1244,1203,559,708,512,487,Uttar Pradesh-Hardoi,Hardoi
5,Akhtar Ali,Aazad Samaj Party (Kanshi Ram),18,15,18,36,15,34,28,35,36,33,52,39,154,25,6,12,5,11,12,10,13,17,21,16,35,25,46,25,31,27,26,29,Uttar Pradesh-Hardoi,Hardoi
6,Ataurrahman,All India Majlis-E-Ittehadul Muslimeen,13,13,13,18,18,22,40,18,32,20,27,22,9,14,40,12,10,12,9,7,16,18,18,24,27,14,33,27,24,16,32,23,Uttar Pradesh-Hardoi,Hardoi
7,Mohit Mishra,Akhil Bhartiya Naitik Party,26,25,22,41,31,38,29,23,35,31,29,21,17,18,6,13,9,7,11,9,8,15,16,20,36,31,35,33,27,35,28,21,Uttar Pradesh-Hardoi,Hardoi
8,Sushil Kumar Pandey,Aam Aadmi Party,13,13,12,17,17,24,29,26,15,21,13,29,15,22,17,13,10,15,13,15,18,20,19,25,21,9,26,21,23,22,21,21,Uttar Pradesh-Hardoi,Hardoi
9,NOTA,None of the Above,34,48,42,57,54,64,84,84,71,90,64,50,24,33,31,44,41,34,56,28,24,30,47,62,73,52,82,54,89,56,76,55,Uttar Pradesh-Hardoi,Hardoi
