O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,R-30,R-31,R-32,R-33,R-34,state_city,constituency_from_link
1,Akhilesh Yadav,Samajwadi Party,7298,4713,5029,3521,4702,4445,5167,5376,3868,4260,5693,4847,3039,3283,4082,6393,5368,4245,3964,2070,3667,4134,4610,4003,4880,4492,3135,3936,4768,4849,3619,3094,3888,2799,Uttar Pradesh-Karhal,Karhal
2,Kuladip Narayan,Bahujan Samaj Party,106,175,465,713,423,64,447,357,571,573,84,378,682,664,467,247,424,365,402,360,344,355,241,778,236,195,598,658,811,309,385,825,451,1490,Uttar Pradesh-Karhal,Karhal
3,Prof. S.P. Singh Baghel,Bharatiya Janata Party,504,2134,2046,2000,2271,1808,1500,1962,2266,2752,1466,2807,3602,3195,1567,1043,1264,1818,2686,4530,3114,2243,2246,2519,1733,2087,2706,3735,1638,2507,3133,2692,3568,3313,Uttar Pradesh-Karhal,Karhal
4,NOTA,None of the Above,30,36,65,46,73,34,50,89,62,40,34,65,55,80,46,53,45,59,61,52,49,55,56,68,53,46,51,105,40,56,81,56,69,46,Uttar Pradesh-Karhal,Karhal
