O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,R-30,state_city,constituency_from_link
1,Archana Gautam,Indian National Congress,44,57,55,62,52,48,99,49,50,54,61,40,43,52,57,60,74,34,55,39,48,54,61,47,59,48,32,49,1,16,Uttar Pradesh-Hastinapur,Hastinapur 
2,Dinesh,Bharatiya Janata Party,3821,4351,2809,4909,4548,4574,4420,4407,4706,4112,5093,2826,1943,2681,4215,3484,5527,1809,4553,2838,4333,5185,2556,4463,4016,2749,1799,2903,419,953,Uttar Pradesh-Hastinapur,Hastinapur 
3,Yogesh Verma,Samajwadi Party,3595,2746,2638,1820,2747,3938,3373,2936,2742,3774,3197,5162,6357,5145,3525,3840,2181,5115,2497,3620,3170,2414,3670,3279,3487,4078,4808,3437,14,522,Uttar Pradesh-Hastinapur,Hastinapur 
4,Sanjeev Kumar,Bahujan Samaj Party,581,569,503,464,566,288,435,625,296,536,132,198,87,273,488,1384,830,433,506,971,705,637,326,334,327,168,479,721,1,313,Uttar Pradesh-Hastinapur,Hastinapur 
5,Anmol,Aam Aadmi Party,24,13,16,10,20,8,10,11,7,12,12,7,3,8,15,11,31,10,12,20,9,17,4,14,23,14,14,16,0,4,Uttar Pradesh-Hastinapur,Hastinapur 
6,Mamta,Bhartiya Veer Dal,16,19,12,12,15,13,14,14,13,12,17,11,6,8,17,10,13,10,26,16,7,22,11,10,19,10,16,14,0,9,Uttar Pradesh-Hastinapur,Hastinapur 
7,Vinod Kumar,All India Majlis-E-Ittehadul Muslimeen,30,28,18,9,18,34,28,34,336,106,202,283,351,127,75,29,15,134,38,222,33,75,483,385,43,290,648,200,0,8,Uttar Pradesh-Hastinapur,Hastinapur 
8,Himanshu Siddharth,Aazad Samaj Party (Kanshi Ram),17,46,44,54,27,55,37,52,44,18,27,12,14,13,85,49,30,20,24,22,31,32,28,15,20,28,19,23,0,36,Uttar Pradesh-Hastinapur,Hastinapur 
9,NOTA,None of the Above,14,30,24,22,25,13,28,19,27,23,32,25,21,30,30,21,17,15,24,24,32,27,21,19,19,25,29,21,0,9,Uttar Pradesh-Hastinapur,Hastinapur 
