O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,state_city,constituency_from_link
1,DULARI DEVI,Indian National Congress,116,137,78,252,158,96,128,87,98,105,88,84,74,108,102,123,91,99,58,64,60,60,75,65,107,56,89,59,1,Uttar Pradesh-Salempur,Salempur
2,BIJAYLAXMI GAUTAM,Bharatiya Janata Party,2773,3702,3060,3093,3626,4276,2983,3478,1686,2462,2531,2559,3022,2732,3139,3475,2938,2751,2525,2580,2614,3291,3203,2762,3049,1563,3315,2218,64,Uttar Pradesh-Salempur,Salempur
3,RAJESH BHARATI,Bahujan Samaj Party,1028,775,639,687,1180,379,980,339,595,1466,877,711,615,863,719,736,990,228,691,843,836,788,720,579,771,640,374,510,0,Uttar Pradesh-Salempur,Salempur
4,SATISH KUMAR,Communist Party of India (Marxist),28,33,51,53,61,52,49,49,35,118,81,342,87,50,29,30,23,23,36,61,36,56,35,18,24,22,40,20,3,Uttar Pradesh-Salempur,Salempur
5,UDAYBHAN RAO,Aam Aadmi Party,36,24,34,36,18,22,29,48,37,40,16,26,26,35,26,34,24,23,27,33,26,26,29,25,31,20,27,28,0,Uttar Pradesh-Salempur,Salempur
6,BHARAT VYASH GAUTAM,All India Majlis-E-Ittehadul Muslimeen,75,45,67,161,60,45,77,140,287,80,49,60,45,116,56,114,135,126,110,46,98,81,64,46,90,217,172,62,4,Uttar Pradesh-Salempur,Salempur
7,MANBODH PRASAD,Suheldev Bharatiya Samaj Party,3220,1813,2381,2873,2229,1767,2407,2786,3897,2750,1477,1970,1751,2364,2168,2461,1801,2715,2816,2160,2202,1741,1718,2302,2440,2550,2317,1135,465,Uttar Pradesh-Salempur,Salempur
8,NOTA,None of the Above,84,70,58,82,62,43,76,119,74,65,44,66,60,58,51,106,87,57,47,50,62,42,57,45,74,48,71,61,0,Uttar Pradesh-Salempur,Salempur
