O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,R-30,state_city,constituency_from_link
1,NEERAJ KUMARI,Indian National Congress,50,57,66,84,74,83,79,50,62,63,63,37,68,46,46,59,64,126,59,89,67,106,114,54,86,87,61,66,64,32,Uttar Pradesh-Modi Nagar,Modi Nagar
2,DR. POONAM GARG,Bahujan Samaj Party,500,827,1287,1566,938,1147,1338,308,735,497,218,237,80,124,498,354,1752,824,1497,1213,1011,1732,1540,812,888,607,1239,1274,1178,400,Uttar Pradesh-Modi Nagar,Modi Nagar
3,DR. MANJU SHIWACH,Bharatiya Janata Party,3961,3843,4659,3366,3842,4122,2814,4594,5826,5502,5364,4528,4811,4875,4235,4588,3883,4890,4279,1845,1312,3039,2684,3051,2057,2860,2275,2933,4855,1966,Uttar Pradesh-Modi Nagar,Modi Nagar
4,SUDESH SHARMA,Rashtriya Lok Dal,3679,3181,1968,2860,1832,3205,2342,1256,1612,1743,1397,2763,1214,1525,1507,1223,1047,1998,2049,3704,5591,2852,3040,3314,4434,3660,4804,3527,3005,1934,Uttar Pradesh-Modi Nagar,Modi Nagar
5,VIJAY,Bahujan Mukti Party,23,17,12,20,20,24,27,8,13,11,48,13,10,6,6,8,8,23,8,54,122,24,20,26,18,28,37,35,36,15,Uttar Pradesh-Modi Nagar,Modi Nagar
6,HARINDRA KUMAR SHARMA,Aam Aadmi Party,23,24,20,25,16,35,18,31,44,40,22,32,85,28,39,34,84,72,33,90,20,57,15,27,22,20,33,20,28,18,Uttar Pradesh-Modi Nagar,Modi Nagar
7,ANIL,Independent,11,11,12,13,11,14,17,2,4,8,5,11,3,1,9,7,6,15,10,7,12,17,13,19,13,15,14,17,18,10,Uttar Pradesh-Modi Nagar,Modi Nagar
8,NOTA,None of the Above,24,26,19,26,33,31,29,31,35,37,33,30,26,14,20,19,23,27,20,28,53,31,24,34,34,22,32,32,38,35,Uttar Pradesh-Modi Nagar,Modi Nagar
