O.S.N.,Candidate,Party,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,R-21,R-22,R-23,R-24,R-25,R-26,R-27,R-28,R-29,R-30,R-31,R-32,R-33,state_city,constituency_from_link
1,Tukki,Indian National Congress,86,76,70,65,83,101,79,78,96,89,142,66,58,85,85,79,132,102,65,74,84,45,66,57,87,45,52,79,57,88,121,131,10,Uttar Pradesh-Khurja,Khurja 
2,Banshi Singh,Samajwadi Party,968,960,1664,1691,1710,1797,2769,2020,1636,863,1865,4201,3328,5362,5246,4216,1268,2313,2554,1752,1394,993,1964,4104,3408,1424,1325,1224,1574,1257,1486,1158,625,Uttar Pradesh-Khurja,Khurja 
3,Minakshi Singh,Bharatiya Janata Party,5432,4890,5360,4416,4863,4915,3354,5569,3313,5940,2912,2490,3940,3521,3143,3874,5907,4516,3904,4826,3657,4583,4828,4251,2963,4766,4619,4384,4361,4152,4788,1753,465,Uttar Pradesh-Khurja,Khurja 
4,Vinod,Bahujan Samaj Party,2067,1443,1723,2038,1377,1995,1738,1216,2731,1275,2587,1179,764,257,219,115,719,1145,524,1306,3638,1401,899,1318,2247,1481,1364,1405,2069,1663,803,421,46,Uttar Pradesh-Khurja,Khurja 
5,JaiDev,Aam Aadmi Party,24,19,26,21,22,34,33,46,34,32,40,17,18,24,16,13,46,48,44,31,48,18,19,22,25,23,12,30,30,32,23,16,1,Uttar Pradesh-Khurja,Khurja 
6,Anmol,Independent,15,7,14,19,21,13,13,8,16,12,18,11,8,10,9,11,8,6,3,6,28,9,19,19,26,7,8,24,14,13,14,18,1,Uttar Pradesh-Khurja,Khurja 
7,Anil Kumar,Independent,26,15,25,20,21,19,25,22,17,37,23,21,16,9,8,15,10,10,12,1,22,28,13,23,19,13,25,23,30,24,31,23,2,Uttar Pradesh-Khurja,Khurja 
8,Ankit Gautam,Independent,18,17,17,13,21,27,26,26,19,13,25,33,19,15,13,15,10,12,3,7,24,13,10,28,37,17,22,21,19,11,20,26,2,Uttar Pradesh-Khurja,Khurja 
9,NOTA,None of the Above,38,29,16,33,23,35,37,36,29,28,53,48,36,33,33,24,31,32,26,29,27,29,30,52,41,22,30,26,32,39,28,23,2,Uttar Pradesh-Khurja,Khurja 
